transaction_id,amount,hour,day_of_week,merchant_category,transaction_type,location_risk,previous_transactions,avg_transaction_amount,is_international,is_fraud
TXN005988,323.06,21,1,Fuel,Online,Low,11,98.26,1,0
TXN005989,131.57,1,5,Travel,ATM,High,3,16.91,0,1
TXN005990,207.56,3,0,Grocery,Online,Low,5,126.31,0,0
TXN005991,1.6,17,1,Online,Contactless,Low,4,106.45,0,0
TXN005992,93.71,8,6,Electronics,POS,Medium,0,49.05,0,0
TXN005993,73.85,18,2,Fuel,Online,Low,5,98.22,0,0
TXN005994,82.93,9,5,Travel,ATM,Low,2,95.84,0,0
TXN005995,8.99,21,5,Restaurant,Contactless,Medium,5,115.58,0,0
TXN005996,138.41,14,3,Electronics,Contactless,Low,4,100.73,0,0
TXN005997,83.95,0,0,Grocery,Online,Low,6,21.52,0,0
TXN005998,173.86,10,1,Online,Contactless,Low,2,107.24,0,0
TXN005999,79.7,13,0,Grocery,Online,Low,4,75.37,0,0
TXN006000,19.42,9,2,Grocery,Contactless,Low,3,102.86,0,0
TXN006001,125.38,18,2,Restaurant,ATM,Low,3,48.32,0,0
TXN006002,22.71,23,6,Restaurant,POS,Medium,4,112.11,0,0
TXN006003,247.06,20,5,Travel,Contactless,Low,5,88.34,0,0
TXN006004,113.96,15,5,Travel,POS,Low,5,42.41,0,0
TXN006005,20.52,7,1,Online,Contactless,Low,4,10.0,1,0
TXN006006,393.49,1,4,Online,Online,Low,3,35.57,0,0
TXN006007,87.67,22,0,Travel,Online,Low,3,92.49,1,0
TXN006008,9.08,6,0,Grocery,POS,Low,4,120.86,0,0
TXN006009,118.29,18,2,Fuel,POS,Medium,5,73.67,0,0
TXN006010,35.03,6,0,Restaurant,Contactless,Low,8,57.54,0,0
TXN006011,195.37,14,1,Fuel,POS,Low,1,135.45,0,0
TXN006012,204.33,7,3,Grocery,ATM,Low,4,76.88,0,0
TXN006013,463.29,13,5,Restaurant,Online,High,5,75.34,0,0
TXN006014,83.63,0,2,Online,Online,Low,2,173.71,0,0
TXN006015,72.83,12,5,Fuel,Online,Medium,4,111.09,0,0
TXN006016,168.04,2,5,Restaurant,POS,Low,5,143.03,0,0
TXN006017,17.05,20,5,Restaurant,Online,Low,8,114.8,0,0
TXN006018,95.0,5,3,Electronics,Online,Low,4,69.03,0,1
TXN006019,94.82,18,0,Restaurant,Contactless,Low,7,135.21,0,0
TXN006020,11.25,14,4,Grocery,Online,Low,8,54.92,0,0
TXN006021,64.95,3,5,Fuel,POS,Low,3,166.05,1,0
TXN006022,230.31,20,1,Travel,Contactless,Low,7,104.15,0,0
TXN006023,232.68,2,5,Travel,Online,Low,1,141.16,1,0
TXN006024,12.54,3,5,Electronics,Online,Low,5,98.2,0,0
TXN006025,11.41,4,0,Grocery,ATM,Low,5,43.64,0,0
TXN006026,36.57,17,6,Travel,Online,Low,3,62.21,0,0
TXN006027,249.31,9,1,Electronics,Online,High,2,108.92,0,1
TXN006028,16.56,7,0,Grocery,Online,Low,3,39.94,0,1
TXN006029,152.75,11,5,Fuel,POS,Medium,6,140.96,0,0
TXN006030,12.8,21,6,Travel,Online,Low,6,60.95,0,0
TXN006031,117.11,2,0,Travel,POS,High,9,103.77,0,0
TXN006032,52.82,17,0,Online,Online,Low,3,34.85,0,0
TXN006033,186.66,22,2,Grocery,POS,Low,2,85.01,0,0
TXN006034,31.94,7,3,Electronics,POS,Low,6,194.0,0,0
TXN006035,122.33,0,6,Restaurant,ATM,Low,5,95.48,0,0
TXN006036,32.25,13,4,Luxury,Online,Medium,4,87.39,1,0
TXN006037,150.07,21,6,Grocery,Online,Low,8,119.44,0,0
TXN006038,248.27,22,3,Fuel,Online,Low,7,132.46,0,0
TXN006039,16.27,12,3,Fuel,POS,Low,6,95.06,1,0
TXN006040,241.72,11,1,Travel,Online,Low,8,129.0,0,0
TXN006041,108.04,2,2,Grocery,ATM,Low,3,91.77,0,0
TXN006042,16.31,17,2,Online,POS,Low,5,75.1,0,0
TXN006043,66.94,20,0,Fuel,Online,Low,5,74.01,0,0
TXN006044,21.05,12,3,Electronics,POS,Low,6,64.06,0,0
TXN006045,144.62,14,6,Electronics,POS,Low,5,50.16,0,0
TXN006046,170.69,9,4,Grocery,Contactless,Medium,8,56.2,0,0
TXN006047,13.42,0,1,Restaurant,ATM,Low,5,155.73,0,0
TXN006048,84.66,5,6,Travel,POS,High,3,118.6,0,1
TXN006049,202.24,8,2,Grocery,POS,Low,1,72.38,1,0
TXN006050,330.17,9,0,Restaurant,Online,Low,4,108.08,1,1
TXN006051,86.47,14,4,Travel,ATM,Low,8,132.81,0,0
TXN006052,360.16,8,3,Electronics,POS,Low,5,117.92,0,0
TXN006053,92.06,22,6,Fuel,Online,Low,6,21.89,0,0
TXN006054,60.14,13,4,Electronics,Online,Medium,5,200.83,0,1
TXN006055,226.23,10,2,Electronics,POS,Medium,6,10.0,0,0
TXN006056,81.51,6,1,Fuel,Online,Low,3,150.5,0,0
TXN006057,76.62,23,6,Grocery,POS,Medium,3,121.82,0,0
TXN006058,80.87,1,3,Fuel,POS,Low,8,151.73,0,0
TXN006059,225.11,13,1,Online,POS,Low,3,81.57,0,0
TXN006060,214.01,5,5,Grocery,POS,Medium,4,82.43,0,0
TXN006061,62.01,4,4,Grocery,ATM,Low,10,44.92,1,0
TXN006062,48.65,4,4,Travel,Online,Low,2,41.98,1,0
TXN006063,81.26,18,0,Grocery,Contactless,Medium,2,102.1,0,0
TXN006064,102.05,18,3,Electronics,Online,High,3,105.07,0,0
TXN006065,32.67,5,4,Fuel,POS,Low,3,82.76,0,0
TXN006066,189.56,9,2,Online,POS,Low,5,44.6,0,0
TXN006067,79.98,22,5,Grocery,ATM,High,4,70.29,0,0
TXN006068,48.78,13,2,Online,POS,Medium,1,69.94,0,1
TXN006069,13.56,16,1,Restaurant,Online,Medium,4,46.31,0,0
TXN006070,32.75,2,5,Restaurant,Online,Medium,7,148.52,0,0
TXN006071,357.77,0,5,Restaurant,POS,Medium,4,103.69,0,0
TXN006072,43.68,9,2,Grocery,POS,Low,5,147.83,1,0
TXN006073,22.19,2,4,Grocery,POS,Medium,6,126.15,0,0
TXN006074,74.09,4,2,Electronics,POS,Low,5,105.57,0,0
TXN006075,44.02,18,3,Grocery,POS,Medium,2,224.43,0,0
TXN006076,4.3,9,1,Online,Online,Low,3,118.31,0,0
TXN006077,46.84,15,6,Restaurant,Online,Medium,6,134.41,0,0
TXN006078,94.26,0,5,Fuel,Online,High,10,49.37,0,0
TXN006079,96.28,5,3,Travel,POS,Low,7,173.57,0,0
TXN006080,52.91,8,4,Online,Online,Medium,6,102.6,0,0
TXN006081,71.15,4,4,Online,POS,High,5,87.55,1,0
TXN006082,404.08,13,2,Travel,Contactless,Low,8,82.48,0,0
TXN006083,56.85,9,0,Electronics,Online,Medium,5,91.17,0,0
TXN006084,35.85,1,5,Grocery,POS,Low,3,152.2,0,0
TXN006085,33.48,4,5,Grocery,POS,Low,7,167.12,0,0
TXN006086,73.45,0,0,Grocery,Online,Medium,4,68.15,0,0
TXN006087,171.01,9,4,Grocery,Online,Medium,3,142.75,0,0
TXN006088,27.68,21,4,Online,POS,Low,4,138.4,0,0
TXN006089,148.25,8,6,Online,Online,Medium,6,147.77,0,0
TXN006090,2.57,2,6,Restaurant,POS,Low,5,137.64,1,0
TXN006091,65.15,14,5,Restaurant,POS,Low,6,118.0,0,0
TXN006092,179.46,3,6,Fuel,POS,Low,7,64.5,0,0
TXN006093,49.63,12,6,Grocery,ATM,Low,4,35.14,1,0
TXN006094,99.54,5,1,Online,POS,High,7,57.92,0,0
TXN006095,27.53,19,5,Electronics,ATM,Medium,8,124.56,0,0
TXN006096,162.57,16,4,Travel,Online,Medium,3,83.78,1,0
TXN006097,6.44,22,4,Grocery,POS,Low,2,64.58,0,0
TXN006098,229.71,4,6,Online,Contactless,Low,5,141.6,0,0
TXN006099,26.51,14,1,Restaurant,Online,Low,7,92.83,0,0
TXN006100,248.96,7,6,Restaurant,POS,Medium,5,62.43,1,0
TXN006101,52.16,4,6,Grocery,Online,Low,3,61.63,0,0
TXN006102,153.91,23,3,Fuel,Contactless,Low,6,102.03,1,0
TXN006103,46.14,12,3,Fuel,Contactless,Medium,5,121.54,0,0
TXN006104,283.62,0,1,Electronics,Online,Low,7,140.13,0,0
TXN006105,16.25,0,1,Online,Online,Low,6,47.83,0,0
TXN006106,23.6,6,3,Luxury,POS,Low,7,77.39,0,0
TXN006107,81.52,21,3,Fuel,Contactless,Low,4,133.81,1,0
TXN006108,10.26,4,3,Electronics,POS,Low,3,90.01,0,0
TXN006109,26.18,13,3,Travel,POS,Medium,6,83.38,1,0
TXN006110,345.39,14,5,Grocery,Contactless,Medium,10,85.88,0,0
TXN006111,450.04,20,5,Grocery,POS,Low,7,78.88,0,0
TXN006112,56.64,16,6,Grocery,Online,Low,6,138.2,0,0
TXN006113,308.12,23,2,Grocery,Online,Low,4,89.97,0,0
TXN006114,94.45,17,6,Fuel,ATM,Low,3,55.39,0,0
TXN006115,37.72,6,1,Electronics,POS,Low,5,108.57,0,0
TXN006116,145.44,21,0,Restaurant,Online,Low,3,66.59,0,0
TXN006117,129.07,17,2,Restaurant,POS,Low,2,108.55,0,0
TXN006118,542.56,18,0,Fuel,POS,Low,3,52.03,0,0
TXN006119,36.95,19,0,Electronics,ATM,Low,2,107.58,0,0
TXN006120,133.79,6,4,Online,Online,High,7,95.21,0,0
TXN006121,6.41,7,1,Restaurant,POS,Low,7,93.12,0,0
TXN006122,14.48,12,5,Electronics,POS,Low,5,40.23,0,0
TXN006123,0.47,17,2,Fuel,POS,Medium,5,113.61,0,0
TXN006124,903.02,23,6,Grocery,Online,Low,4,85.95,0,0
TXN006125,194.5,10,1,Electronics,POS,Medium,4,82.99,1,0
TXN006126,185.42,8,3,Online,POS,Low,5,104.58,0,0
TXN006127,85.53,22,1,Grocery,POS,Low,6,109.56,1,1
TXN006128,42.81,0,0,Restaurant,Contactless,Low,5,91.71,0,0
TXN006129,19.68,21,5,Grocery,Online,Low,7,60.11,0,0
TXN006130,40.2,7,3,Online,Online,Low,3,73.48,0,0
TXN006131,56.59,20,1,Electronics,POS,Medium,2,82.03,0,0
TXN006132,169.42,11,1,Electronics,Online,Low,5,151.51,0,0
TXN006133,93.1,1,5,Restaurant,Contactless,Low,3,175.17,0,0
TXN006134,9.68,14,0,Restaurant,Online,Low,5,94.08,0,0
TXN006135,2.18,20,6,Restaurant,POS,Medium,2,110.9,0,0
TXN006136,12.95,23,3,Restaurant,Contactless,Medium,6,122.4,0,0
TXN006137,63.42,17,0,Electronics,Online,Medium,3,117.22,0,0
TXN006138,324.71,16,5,Fuel,POS,Low,4,96.06,0,0
TXN006139,121.74,14,1,Restaurant,Online,Low,3,136.42,0,0
TXN006140,194.23,19,6,Restaurant,POS,Medium,7,104.37,0,0
TXN006141,75.37,19,2,Electronics,POS,Medium,3,101.13,0,0
TXN006142,53.87,8,2,Restaurant,Contactless,Low,3,140.32,1,1
TXN006143,13.77,2,4,Online,Online,High,4,78.4,0,1
TXN006144,250.43,19,2,Travel,ATM,Low,6,50.81,0,0
TXN006145,183.43,18,5,Grocery,Contactless,Low,10,85.86,0,0
TXN006146,22.09,17,5,Fuel,Online,High,4,86.55,0,0
TXN006147,86.16,19,5,Fuel,Online,Medium,5,46.49,0,0
TXN006148,80.19,7,3,Electronics,Contactless,Low,11,92.95,0,0
TXN006149,117.73,0,4,Fuel,Online,Medium,8,152.48,0,0
TXN006150,350.67,23,3,Fuel,POS,Low,4,32.89,0,0
TXN006151,104.03,23,6,Grocery,Contactless,Low,6,101.89,0,0
TXN006152,93.24,14,2,Grocery,POS,Low,2,73.54,0,0
TXN006153,6.2,18,6,Grocery,POS,Low,3,78.62,1,0
TXN006154,7.8,9,2,Electronics,POS,Low,4,139.47,0,0
TXN006155,24.89,11,1,Grocery,ATM,Low,6,79.13,0,0
TXN006156,3.96,5,3,Grocery,Contactless,Medium,2,102.11,0,0
TXN006157,163.21,12,0,Grocery,Online,Low,6,106.81,0,0
TXN006158,154.19,3,6,Online,POS,Low,3,72.36,0,0
TXN006159,17.55,12,1,Travel,POS,Medium,6,102.41,0,0
TXN006160,217.0,16,3,Fuel,Online,Medium,3,149.54,0,0
TXN006161,20.18,0,5,Online,POS,Low,4,89.58,0,0
TXN006162,43.0,4,4,Grocery,Online,High,3,139.52,1,0
TXN006163,34.36,23,6,Restaurant,Online,Low,4,132.05,1,0
TXN006164,55.88,16,3,Grocery,Online,Low,4,110.33,0,0
TXN006165,35.27,17,4,Luxury,Online,Low,9,62.11,1,1
TXN006166,80.55,6,6,Grocery,POS,Low,3,103.57,0,0
TXN006167,62.79,15,4,Grocery,Online,Medium,5,131.28,0,0
TXN006168,517.23,7,6,Electronics,POS,Low,6,152.44,0,0
TXN006169,6.91,11,2,Online,POS,High,2,90.88,0,0
TXN006170,18.4,13,0,Grocery,Online,Low,3,103.57,0,0
TXN006171,6.51,18,6,Electronics,POS,Low,6,92.52,1,0
TXN006172,117.97,10,3,Electronics,POS,Low,5,162.53,0,0
TXN006173,6.73,11,0,Travel,POS,Medium,5,138.37,1,0
TXN006174,217.27,12,4,Fuel,Online,Low,6,119.63,0,0
TXN006175,86.08,7,2,Restaurant,POS,Low,3,134.8,0,0
TXN006176,89.84,0,6,Fuel,POS,Low,6,103.74,0,1
TXN006177,98.95,8,0,Restaurant,POS,Low,5,111.64,0,0
TXN006178,22.48,1,1,Grocery,Online,Low,5,80.15,0,1
TXN006179,26.43,13,4,Electronics,Online,Low,7,92.5,0,0
TXN006180,46.07,12,1,Online,Online,Low,4,146.13,0,1
TXN006181,108.02,15,5,Restaurant,Online,Medium,4,131.08,0,0
TXN006182,28.3,1,0,Online,Online,Low,4,133.35,0,0
TXN006183,14.84,3,0,Travel,Contactless,Low,6,10.0,0,0
TXN006184,421.26,11,0,Fuel,POS,Low,8,72.47,0,0
TXN006185,2.67,15,5,Restaurant,Online,Low,8,82.06,1,0
TXN006186,194.76,9,3,Travel,Online,Low,1,84.88,0,0
TXN006187,186.16,2,4,Electronics,Online,Low,4,100.83,0,0
TXN006188,42.32,3,4,Grocery,Online,Low,2,66.44,0,1
TXN006189,17.49,5,6,Fuel,Contactless,Low,5,49.23,0,0
TXN006190,18.89,22,6,Grocery,Contactless,Medium,4,112.11,0,0
TXN006191,143.45,4,6,Electronics,Online,Low,12,101.94,0,0
TXN006192,123.54,17,4,Online,Online,Low,3,54.99,0,0
TXN006193,183.2,2,3,Luxury,ATM,Low,7,91.54,0,0
TXN006194,332.67,9,0,Restaurant,Online,Medium,4,45.87,0,0
TXN006195,141.29,10,0,Fuel,Contactless,Low,7,98.26,0,0
TXN006196,20.33,18,5,Electronics,Online,Low,5,73.62,0,0
TXN006197,33.48,13,1,Restaurant,POS,Medium,6,109.1,0,0
TXN006198,221.57,20,3,Fuel,Online,Low,6,72.55,0,0
TXN006199,28.18,10,2,Travel,Online,Medium,4,105.16,1,0
TXN006200,9.03,20,3,Online,ATM,Medium,0,72.67,0,0
TXN006201,145.8,3,5,Electronics,ATM,High,6,99.38,0,0
TXN006202,61.81,23,1,Grocery,Contactless,Low,5,66.91,0,0
TXN006203,303.15,21,1,Fuel,Online,Low,2,79.03,0,0
TXN006204,126.07,5,6,Fuel,POS,Low,5,84.19,0,0
TXN006205,11.37,16,6,Grocery,Online,Low,2,95.6,0,1
TXN006206,354.45,21,1,Online,POS,Low,4,113.38,0,0
TXN006207,35.9,18,0,Online,Contactless,Low,2,122.09,0,0
TXN006208,49.36,12,2,Online,ATM,Low,12,158.4,0,0
TXN006209,61.75,21,1,Online,Contactless,Low,2,119.73,0,0
TXN006210,6.31,9,4,Online,POS,Low,6,51.94,0,0
TXN006211,82.34,10,0,Online,POS,Medium,6,115.94,0,0
TXN006212,15.79,5,2,Restaurant,Online,Medium,4,112.82,0,0
TXN006213,61.49,1,4,Grocery,POS,Low,7,93.75,0,0
TXN006214,51.83,0,2,Grocery,Online,Low,7,27.87,1,1
TXN006215,177.85,10,5,Grocery,Online,Medium,8,37.65,0,0
TXN006216,195.05,15,2,Fuel,ATM,Low,6,10.0,0,0
TXN006217,19.99,2,4,Travel,POS,Low,4,94.07,0,0
TXN006218,54.79,4,3,Fuel,ATM,Low,7,125.48,0,0
TXN006219,56.08,14,2,Electronics,Online,Low,6,95.94,0,0
TXN006220,19.7,14,3,Grocery,Contactless,Low,6,154.18,1,0
TXN006221,192.21,3,2,Grocery,POS,Medium,5,126.11,1,0
TXN006222,147.4,22,5,Electronics,POS,Low,4,96.2,0,0
TXN006223,25.34,3,4,Grocery,Contactless,High,1,57.51,0,1
TXN006224,54.82,7,2,Grocery,POS,Low,6,57.23,0,0
TXN006225,13.42,6,1,Electronics,Online,Medium,5,92.6,0,0
TXN006226,118.73,16,5,Fuel,Contactless,Low,10,147.57,0,0
TXN006227,15.53,14,1,Grocery,Online,Low,6,74.0,0,1
TXN006228,511.68,4,5,Restaurant,POS,Low,3,106.6,0,1
TXN006229,182.07,12,5,Fuel,POS,Medium,7,206.9,0,0
TXN006230,59.36,3,6,Grocery,Online,Medium,5,157.32,0,0
TXN006231,103.69,21,2,Restaurant,Online,Low,3,71.17,0,0
TXN006232,290.76,16,4,Electronics,POS,Low,7,108.77,0,0
TXN006233,96.92,21,6,Grocery,Online,Medium,8,90.58,0,0
TXN006234,23.01,16,4,Online,Online,High,9,142.69,0,0
TXN006235,57.11,13,0,Restaurant,Contactless,Low,7,125.47,0,0
TXN006236,222.29,13,4,Fuel,POS,Low,7,31.62,0,0
TXN006237,124.01,16,3,Online,ATM,Low,7,46.36,0,0
TXN006238,126.23,7,2,Online,Contactless,Low,2,107.41,1,0
TXN006239,241.93,1,1,Grocery,Online,Low,4,143.62,0,0
TXN006240,269.29,12,4,Luxury,Online,Low,6,55.69,1,0
TXN006241,302.78,21,1,Luxury,POS,Low,6,94.2,0,0
TXN006242,11.96,15,0,Grocery,POS,Low,11,41.32,0,0
TXN006243,94.26,15,2,Restaurant,Online,High,5,103.63,0,0
TXN006244,161.88,5,4,Grocery,POS,Medium,2,103.37,1,0
TXN006245,169.73,21,6,Restaurant,ATM,Low,6,128.69,0,0
TXN006246,111.99,23,1,Restaurant,Contactless,Low,6,161.55,1,0
TXN006247,21.9,3,6,Electronics,POS,Low,5,180.8,0,0
TXN006248,191.59,2,5,Online,POS,Medium,4,81.58,0,0
TXN006249,152.8,5,6,Travel,Contactless,Low,3,76.07,0,0
TXN006250,10.81,3,4,Online,Online,Low,4,127.55,0,0
TXN006251,74.79,17,0,Electronics,Online,Low,4,89.65,0,0
TXN006252,22.94,5,6,Grocery,Online,Low,3,119.75,0,0
TXN006253,49.4,4,5,Luxury,POS,Low,6,106.94,0,0
TXN006254,2.19,8,1,Grocery,Contactless,Low,7,120.01,1,0
TXN006255,61.37,10,1,Fuel,ATM,Low,3,79.38,0,0
TXN006256,95.79,5,2,Luxury,POS,Low,6,38.21,0,0
TXN006257,115.98,15,6,Grocery,POS,Low,4,175.34,1,0
TXN006258,130.7,18,6,Electronics,Contactless,Low,4,198.96,0,0
TXN006259,217.16,10,2,Fuel,Online,Low,1,37.88,0,0
TXN006260,29.12,20,1,Electronics,POS,Low,2,120.26,1,0
TXN006261,15.41,14,5,Fuel,POS,Low,3,85.53,0,0
TXN006262,228.89,23,6,Grocery,POS,Low,5,68.85,0,0
TXN006263,20.44,8,2,Grocery,Contactless,Medium,3,88.86,0,0
TXN006264,441.52,23,1,Luxury,Online,Low,7,101.44,0,1
TXN006265,221.83,18,5,Fuel,Online,Low,4,114.11,0,0
TXN006266,83.39,18,3,Restaurant,Contactless,Medium,4,119.9,0,0
TXN006267,478.29,23,4,Grocery,Online,Low,3,131.58,0,0
TXN006268,12.29,8,6,Restaurant,Online,High,5,75.67,0,1
TXN006269,43.33,22,3,Online,Contactless,Low,8,90.88,0,0
TXN006270,122.01,3,3,Restaurant,POS,Low,6,147.07,0,0
TXN006271,51.7,9,4,Restaurant,Contactless,Low,5,104.59,0,0
TXN006272,316.35,8,1,Grocery,POS,Medium,0,67.9,1,0
TXN006273,8.15,18,1,Fuel,Online,Low,8,154.58,0,0
TXN006274,95.66,14,2,Online,POS,Low,4,109.59,0,0
TXN006275,107.25,18,0,Luxury,Contactless,Medium,5,110.97,0,1
TXN006276,126.92,1,1,Fuel,Online,Medium,6,77.58,0,0
TXN006277,35.43,9,4,Online,POS,High,3,103.92,0,0
TXN006278,54.41,18,0,Grocery,POS,High,5,148.62,0,0
TXN006279,222.7,16,4,Restaurant,Online,Low,6,56.53,0,0
TXN006280,26.02,19,4,Grocery,Online,Low,5,67.88,0,0
TXN006281,210.44,23,4,Restaurant,Online,Low,3,126.59,0,0
TXN006282,99.24,20,6,Grocery,ATM,Low,3,87.47,0,0
TXN006283,172.35,1,6,Online,ATM,Low,3,141.81,0,0
TXN006284,150.05,18,0,Travel,Online,Low,11,150.06,0,0
TXN006285,27.91,16,3,Grocery,Online,Low,5,107.05,0,0
TXN006286,100.95,17,6,Restaurant,POS,Low,8,73.23,0,0
TXN006287,242.74,16,5,Travel,Contactless,High,8,87.92,0,0
TXN006288,67.9,1,4,Grocery,POS,Medium,5,114.09,0,0
TXN006289,407.87,18,6,Grocery,POS,Low,5,171.93,0,0
TXN006290,72.22,0,2,Electronics,Online,Low,4,115.79,0,1
TXN006291,18.49,10,1,Grocery,Contactless,Medium,4,50.45,0,0
TXN006292,59.2,9,5,Restaurant,Online,Low,4,65.04,0,1
TXN006293,363.64,4,1,Fuel,Contactless,Low,2,44.42,0,0
TXN006294,46.23,15,1,Fuel,POS,Medium,2,141.49,0,0
TXN006295,243.08,23,0,Fuel,Online,Low,3,98.06,0,0
TXN006296,255.69,4,2,Online,POS,Medium,3,145.3,0,0
TXN006297,51.73,23,2,Travel,ATM,Low,7,51.32,1,0
TXN006298,10.43,22,5,Restaurant,Online,High,4,81.69,0,0
TXN006299,154.73,11,2,Electronics,Online,Low,2,133.69,0,0
TXN006300,44.79,3,2,Grocery,POS,Low,4,98.46,0,0
TXN006301,183.3,22,2,Grocery,Online,Low,4,73.2,0,0
TXN006302,70.15,5,5,Travel,POS,Low,4,93.38,0,0
TXN006303,79.69,18,3,Electronics,POS,Low,8,69.29,0,0
TXN006304,180.56,8,2,Electronics,POS,Low,3,129.76,0,0
TXN006305,57.82,11,6,Online,POS,Low,6,140.01,0,0
TXN006306,70.25,14,2,Fuel,POS,High,4,134.96,0,0
TXN006307,56.63,15,0,Online,POS,Low,3,76.76,0,0
TXN006308,54.94,12,0,Online,POS,Low,5,125.14,0,0
TXN006309,89.57,20,6,Grocery,Online,Medium,5,81.83,1,0
TXN006310,198.53,23,2,Online,Online,Low,4,64.18,0,0
TXN006311,53.89,6,3,Grocery,ATM,Low,5,112.74,0,0
TXN006312,89.14,22,2,Online,Online,Low,5,105.24,0,0
TXN006313,133.3,19,6,Fuel,POS,Low,9,116.17,0,0
TXN006314,37.67,3,2,Travel,Online,Low,7,104.29,0,0
TXN006315,39.01,10,2,Restaurant,POS,Low,7,64.26,0,0
TXN006316,325.11,7,4,Fuel,ATM,High,7,150.66,0,0
TXN006317,154.28,5,3,Restaurant,POS,Medium,8,61.89,0,1
TXN006318,103.3,9,1,Online,Online,Medium,2,121.2,0,0
TXN006319,125.2,6,6,Online,Online,Medium,6,28.16,0,0
TXN006320,3.57,6,2,Restaurant,Contactless,Low,5,60.58,0,0
TXN006321,115.51,3,6,Restaurant,POS,Low,5,116.5,0,0
TXN006322,85.48,2,1,Grocery,Contactless,Medium,3,113.65,0,0
TXN006323,94.69,23,3,Luxury,Online,Low,4,125.5,0,0
TXN006324,53.45,6,6,Restaurant,Contactless,Medium,3,119.33,0,0
TXN006325,10.2,3,2,Luxury,Online,High,6,127.9,0,0
TXN006326,25.78,12,1,Restaurant,Online,Low,6,69.97,0,0
TXN006327,361.29,19,6,Electronics,Online,Low,6,34.24,0,0
TXN006328,63.05,16,5,Grocery,ATM,Low,4,95.99,0,0
TXN006329,75.44,6,1,Grocery,Online,Low,5,100.32,0,0
TXN006330,6.5,16,3,Restaurant,Online,Low,5,111.17,0,0
TXN006331,4.59,3,2,Electronics,Online,Medium,7,164.36,0,0
TXN006332,151.55,10,4,Restaurant,Online,Low,3,20.87,0,0
TXN006333,92.69,2,3,Grocery,ATM,Low,2,86.16,1,1
TXN006334,85.29,10,4,Electronics,POS,Medium,3,124.6,0,0
TXN006335,33.43,2,2,Electronics,POS,Low,2,133.9,0,0
TXN006336,163.86,11,1,Electronics,Online,Medium,3,63.38,0,0
TXN006337,22.1,0,5,Grocery,Online,Medium,7,94.13,0,1
TXN006338,25.28,3,5,Restaurant,POS,Low,4,10.0,0,0
TXN006339,74.1,13,6,Grocery,Online,Low,3,156.33,0,1
TXN006340,40.47,0,3,Grocery,ATM,Low,5,97.67,0,0
TXN006341,34.12,13,3,Online,POS,High,7,71.79,0,0
TXN006342,124.36,12,3,Grocery,Online,Medium,3,58.43,0,0
TXN006343,126.31,12,0,Luxury,ATM,Low,3,60.73,1,0
TXN006344,208.83,23,5,Online,Online,Low,7,96.84,0,0
TXN006345,64.89,14,5,Fuel,Online,Medium,7,131.3,0,0
TXN006346,9.11,16,2,Fuel,POS,Low,4,73.32,0,0
TXN006347,38.37,11,0,Electronics,ATM,Low,7,191.99,0,0
TXN006348,469.48,21,3,Fuel,ATM,Low,5,126.49,0,0
TXN006349,108.84,22,3,Fuel,Online,Low,4,140.79,0,0
TXN006350,148.44,13,4,Grocery,POS,Low,8,33.44,0,0
TXN006351,0.89,11,6,Electronics,Online,Low,6,46.26,0,0
TXN006352,87.63,17,0,Luxury,Online,Medium,7,66.34,1,0
TXN006353,4.59,3,6,Grocery,Contactless,Low,2,124.79,0,0
TXN006354,101.06,13,1,Restaurant,POS,Low,7,91.66,0,0
TXN006355,304.25,18,6,Restaurant,POS,Low,4,36.94,0,0
TXN006356,414.62,12,5,Grocery,POS,Low,2,177.95,0,0
TXN006357,93.33,22,2,Grocery,Online,Low,2,87.95,0,0
TXN006358,73.54,17,1,Electronics,POS,Low,6,108.56,0,0
TXN006359,348.09,10,1,Restaurant,Contactless,High,3,28.12,0,0
TXN006360,134.36,5,2,Electronics,POS,High,5,121.05,0,0
TXN006361,8.05,8,3,Restaurant,Online,Medium,6,125.43,0,0
TXN006362,75.22,11,5,Restaurant,Online,Low,7,17.05,0,0
TXN006363,32.97,18,4,Travel,Online,Medium,3,128.82,0,0
TXN006364,76.14,13,3,Grocery,Contactless,Low,3,117.69,0,0
TXN006365,72.94,14,6,Restaurant,Online,Low,7,152.26,0,0
TXN006366,104.71,10,3,Grocery,POS,Medium,6,10.17,0,0
TXN006367,52.95,5,0,Grocery,POS,Low,7,137.43,0,0
TXN006368,21.53,13,1,Electronics,Contactless,Low,4,123.71,0,0
TXN006369,84.07,2,1,Restaurant,Contactless,Medium,6,35.54,0,0
TXN006370,212.78,18,5,Online,POS,Low,5,112.8,0,0
TXN006371,130.88,19,6,Electronics,Online,Low,3,110.47,0,0
TXN006372,49.57,10,1,Fuel,Online,Medium,4,85.26,0,0
TXN006373,328.97,23,4,Electronics,Online,Low,7,113.55,0,0
TXN006374,291.93,16,4,Restaurant,Contactless,Low,4,115.25,1,0
TXN006375,28.19,16,6,Electronics,POS,Low,5,134.57,0,0
TXN006376,4.83,22,4,Fuel,Online,Low,5,72.37,0,1
TXN006377,162.25,2,2,Restaurant,Online,Medium,12,71.04,1,0
TXN006378,210.96,13,6,Restaurant,Online,Low,5,91.26,0,0
TXN006379,412.54,6,5,Grocery,Online,Low,6,29.81,0,0
TXN006380,264.69,18,4,Restaurant,Online,Low,5,104.54,1,0
TXN006381,110.12,2,0,Fuel,POS,Low,5,89.85,1,0
